loc,smellsCount,assertionRoulette,conditionalTestLogic,constructorInitialization,defaultTest,duplicateAssert,eagerTest,emptyTest,generalFixture,lazyTest,magicNumberTest,mysteryGuest,printStatement,redundantAssertion,resourceOptimism,sensitiveEquality,sleepyTest,unknownTest,verboseTest,klass
78,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
50,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
15,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
20,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
22,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,5,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
10,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
52,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
17,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
71,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
6,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16,5,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
14,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
53,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
10,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
18,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
16,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
31,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
62,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,4,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
12,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
19,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
39,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
23,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
63,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
74,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
12,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
13,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
21,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
36,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
38,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,5,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
16,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
9,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39,4,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
35,6,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
11,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
11,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
59,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
20,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
11,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
18,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
39,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
26,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
9,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
45,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
18,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
12,5,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
14,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
23,5,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
23,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
18,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
10,5,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
11,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
27,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
10,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34,6,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
18,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
13,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,5,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
23,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
37,5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,4,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
28,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
32,5,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
17,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
52,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
24,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
21,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
21,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
10,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
28,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
30,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
18,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
16,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
63,4,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
20,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
18,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
26,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
12,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
30,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
35,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
104,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
15,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
40,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
63,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
28,5,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
11,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
36,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
